"评论编号","评论用户","评论微博","评论内容","sentiment"
"5721","枷锁么","844","出镶钻版吗？","1"
"5722","萌萌的邹欧巴","844","出镶钻版吗？","1"
"5723","如果我是星辰大海","844","出镶钻版吗？","1"
"5724","双子座萝卜2010","844","出镶钻版吗？","1"
"5725","今天的我也没有吃核桃","844","出镶钻版吗？","1"
"5726","24k纯帅小法医","844","出镶钻版吗？","1"
"5727","杰伦的古董店","844","出镶钻版吗？","1"
"5728","泽宇要向上看要上进","844","出镶钻版吗？","1"
"5729","拓与荒","844","出镶钻版吗？","1"
"5730","沉迷熬夜的废花","844","我觉得可以找学友考虑一下代言，使用的就更普及了[并不简单][并不简单]","1"
"5731","XXXX我是你的娓娓吖","844","有没有翡冷翠","1"
"5732","XXXX我是你的娓娓吖","844","盘他","2"
"5733","-曹国富-","844","盘他","2"
"5734","misaka快来让我咬一口","844","盘他","2"
"5735","纤细的灵魂","844","好漂亮，多大圈号的？我手小……","2"
"5736","DAOKEERbeikepang","844","好漂亮，多大圈号的？我手小……","2"
"5737","张家口公安网络发言人","844","最皮段子手，请出来走两步[酷]","2"
"5738","七里清嘉","844","最皮段子手，请出来走两步[酷]","2"
"5739","maxzw","844","只可远瞻，不可近盘","0"
"5740","汤抖森的喵喵喵","844","只可远瞻，不可近盘","0"
"5741","是仙度瑞拉耶","844","好六亲不认的颜色[喵喵]","0"
"5742","麦糯_","844","好六亲不认的颜色[喵喵]","0"
"5743","阿雪_一个大写的吃货","844","好六亲不认的颜色[喵喵]","0"
"5744","唯有你才幸福","844","不敢要[生病][生病][生病][生病]","0"
"5745","请答应我好好的","844","来，盘一个","2"
"5746","多喝水ci","844","来，盘一个","2"
"5747","沉迷种花和画画","844","分尺码吗？太胖的怎么办！","1"
"5748","橘树与鸟","844","分尺码吗？太胖的怎么办！","1"
"5749","老谭牛肉面","844","分尺码吗？太胖的怎么办！","1"
"5750","一位不愿透露姓名的王笑尿","844","用了半年多快一年了[污]","1"
"5751","羊咩咩meme","844","用了半年多快一年了[污]","1"
"5752","北极炘ran","844","用了半年多快一年了[污]","1"
"5753","请问2018能有男朋友了吗","844","用了半年多快一年了[污]","1"
"5754","普通网民505","844","用了半年多快一年了[污]","1"
"5755","理想型J哥哥澈旭脆骨的杏","844","用了半年多快一年了[污]","1"
"5756","_____ZD","844","[摊手]","0"
"5757","为什么我修改的昵称不能使用","844","[摊手]","0"
"5758","wo乖小丹","844","[摊手]","0"
"5759","青青大人--御前带猫侍卫","844","皮一下这么开心吗","2"
"5760","琦妹妹ovo","844","皮一下这么开心吗","2"
"5761","王小鹿GOSH","844","大家争取都有机会试戴一下[doge]","1"
"5762","張小晨LuciferZ","844","有翡冷翠的吗[doge]","1"
"5763","西部之声westsound77","844","专门为加拿大人定制的，下一部是哪个国家，提前预订噢！","0"
"5764","褚峰","844","也可以叫土豪金[挤眼]","2"
"5765","最后的问候呢","844","憋说了 转发抽奖吧[二哈]","2"
"5766","我不是蒙牛我是伊利","844","憋说了 转发抽奖吧[二哈]","2"
"5767","顽皮了鸭","844","时尚弄潮儿[求关注]","2"
"5768","情歌悠扬的悠扬","844","时尚弄潮儿[求关注]","2"
"5769","Black_Goat","844","时尚弄潮儿[求关注]","2"
"5770","Sebunny865","844","时尚弄潮儿[求关注]","2"
"5771","良缘呀良缘","844","时尚弄潮儿[求关注]","2"
"5772","顾南衣shan","844","时尚弄潮儿[求关注]","2"
"5773","Dawnlianauniv","844","时尚弄潮儿[求关注]","2"
"5774","_Jophbil","844","手感细腻[喵喵]都已经开始考虑用户体验了么[二哈]","2"
"5775","粽粽要来点可爱多吗","844","手感细腻[喵喵]都已经开始考虑用户体验了么[二哈]","2"
"5776","任峰涛","844","[偷笑]484应该一起换华为啦~","2"
"5777","Cat不是一只猫","844","[偷笑]484应该一起换华为啦~","2"
"5778","Microcosm糖霜","844","转发这条微博警察叔叔能抽一个送我列表里的朋友吗（没有 只是开玩笑 求求不要有人来杠我[跪了]","2"
"5779","vvwvvwio","844","玫瑰金更适合肤色偏黄的人，金属银适合白皮，对黄皮很不友好","0"
"5780","不要掐我脖子","844","玫瑰金更适合肤色偏黄的人，金属银适合白皮，对黄皮很不友好","0"
"5781","战地之王阿瑞斯","844","警察蜀黍也与时俱进[小仙女]","2"
"5782","蒲小姐的小熊","844","警察蜀黍也与时俱进[小仙女]","2"
"5783","顾南衣shan","844","警察蜀黍也与时俱进[小仙女]","2"
"5784","妖图小卷福","844","警察蜀黍也与时俱进[小仙女]","2"
"5785","起飞的泡芙","844","警察蜀黍也与时俱进[小仙女]","2"
"5786","云栖松塔糕","844","警察蜀黍也与时俱进[小仙女]","2"
"5787","子慕予兮羡窈窕","844","干干巴巴的 麻麻赖赖的","0"
"5788","Yaknam","844","[doge][doge]我寻思着太空灰低调奢华有内涵，您说是不","1"
"5789","曦阳思慕","844","[doge]","1"
"5790","叫我杜泽倚","844","[doge]","1"
"5791","古得儿X","844","美丽，希望自己能够快点拥有一副","2"
"5792","子慕予兮羡窈窕","844","美丽，希望自己能够快点拥有一副","2"
"5793","NULLDIO","844","美丽，希望自己能够快点拥有一副","2"
"5794","日日王民","844","被抓用这个扣留以后到放出来，这个属于我嘛","1"
"5795","肉肉Can","844","被抓用这个扣留以后到放出来，这个属于我嘛","1"
"5796","89哥的MooMoo","844","姐姐可以的话 那妹妹也可以","2"
"5797","爱吃甜筒的冰激凌","844","姐姐可以的话 那妹妹也可以","2"
"5798","如果这是起点","844","心动不如行动各位网友们[doge]","2"
"5799","rororitae","844","心动不如行动各位网友们[doge]","2"
"5800","王源私人护理ROX","844","其实我今天才实打实地见了见旧版银色的，没有扣在手上，扣在了病床杆上","1"
"5801","今天的天气也好好呀","844","其实我今天才实打实地见了见旧版银色的，没有扣在手上，扣在了病床杆上","1"
"5802","三岁小胖林","844","点赞转发送一个？","1"
"5803","是这个阿雯呐","844","点赞转发送一个？","1"
"5804","梦灬泯","844","点赞转发送一个？","1"
"5805","听说名字太长会无法显示","844","点赞转发送一个？","1"
"5806","HEART源源璃","844","点赞转发送一个？","1"
"5807","渣渣渣渣比","844","点赞转发送一个？","1"
"5808","他的小榴莲啊","844","点赞转发送一个？","1"
"5809","捏捏吉","844","点赞转发送一个？","1"
"5810","该用户正在学习嘤嘤嘤","844","点赞转发送一个？","1"
"5811","牛铭巍的可爱小猪","844","点赞转发送一个？","1"
"5812","小魔仙人球","844","点赞转发送一个？","1"
"5813","我心安翔","844","哈哈哈哈好调皮","2"
"5814","是个蓝盒子","844","出同款周边吗？小手链小挂饰小项链啥的[doge]","1"
"5815","一只肥羊啾","844","嘿嘿嘿嘿嘿嘿嘿嘿嘿嘿嘿嘿嘿嘿嘿嘿嘿嘿","2"
"5816","比你可爱比你浪u","844","嘿嘿嘿嘿嘿嘿嘿嘿嘿嘿嘿嘿嘿嘿嘿嘿嘿嘿","2"
"5817","1楠吖","844","可以但没必要[doge]","0"
"5818","大佬不喝冰阔乐","844","可以但没必要[doge]","0"
"5819","钢铁部落之王","844","可以但没必要[doge]","0"
"5820","太阳花先生--","844","为嘛不出红色 戴着多喜庆[并不简单]","1"
"5821","IchbinKOP","844","为嘛不出红色 戴着多喜庆[并不简单]","1"
"5822","思媛团子","844","为嘛不出红色 戴着多喜庆[并不简单]","1"
"5823","E黑蔷薇F蓝易","844","为嘛不出红色 戴着多喜庆[并不简单]","1"
"5824","Wangshengya-","844","为嘛不出红色 戴着多喜庆[并不简单]","1"
"5825","lo0yuyuyu","844","为嘛不出红色 戴着多喜庆[并不简单]","1"
"5826","CrazyAssKid","844","为嘛不出红色 戴着多喜庆[并不简单]","1"
"5827","红脸蛋儿焦虑症","844","为嘛不出红色 戴着多喜庆[并不简单]","1"
"5828","番茄酱要适量","844","为嘛不出红色 戴着多喜庆[并不简单]","1"
"5829","大长腿的胡警官","844","为嘛不出红色 戴着多喜庆[并不简单]","1"
"5830","王金姝的守护神","844","为嘛不出红色 戴着多喜庆[并不简单]","1"
"5831","悟悔壹生大猪头","844","希望永远用不上[笑cry]","2"
"5832","七号银河碎片","844","希望永远用不上[笑cry]","2"
"5833","猫丞丞和顾飞飞","844","希望永远用不上[笑cry]","2"
"5834","Single-Threaded","844","希望永远用不上[笑cry]","2"
"5835","等待080808","844","希望永远用不上[笑cry]","2"
"5836","祈雨_Elsier","844","希望永远用不上[笑cry]","2"
"5837","呱呱呱呱了个啾","844","希望永远用不上[笑cry]","2"
"5838","知不知知道道","844","贵妃镯样式","2"
"5839","邱贊_","844","贵妃镯样式","2"
"5840","萢豇豆","844","贵妃镯样式","2"
"5841","Galaxy小居-玥Ellen","844","贵妃镯样式","2"
"5842","捏捏吉","844","啥时候来个玫瑰金XS MAX版[二哈][二哈][二哈][二哈]","2"
"5843","渣男锡纸烫bot","844","[doge]我有个大胆的想法","2"
"5844","2020高考我会成功","844","真棒嘿","2"
"5845","CheesessMay","844","哈哈哈哈哈嗝","2"
"5846","SHITOFMYHEART","844","哈哈哈哈哈嗝","2"
"5847","ColaPomelo","844","转发此条微博，抽一个人配戴","2"
"5848","崩吧啦啦教教主身边的小仙女","844","转发此条微博，抽一个人配戴","2"
"5849","GOOD陳_","844","转发此条微博，抽一个人配戴","2"
"5850","陆途_","844","又想骗我犯罪了","0"
"5851","最恨下雨天_mini","844","又想骗我犯罪了","0"
"5852","苏苏pai","844","又想骗我犯罪了","0"
"5853","Pont-U","844","又想骗我犯罪了","0"
"5854","___veraTONG","844","又想骗我犯罪了","0"
"5855","YQuincy","844","又想骗我犯罪了","0"
"5856","津妃是一条鲸鱼","844","又想骗我犯罪了","0"
"5857","青絲如墨吖","844","又想骗我犯罪了","0"
"5858","他的喵吖","844","又想骗我犯罪了","0"
"5859","放线菌排泄物","844","又想骗我犯罪了","0"
"5860","忍者龟龟要去旅行","844","又想骗我犯罪了","0"
"5861","罗琼琼2","844","又想骗我犯罪了","0"
"5862","江西警察学院微博汇","844","过年了[doge]千万不要好奇心重","1"
"5863","Jyhhhhh_","844","过年了[doge]千万不要好奇心重","1"
"5864","胡萝北大葱头","844","好看 想带","2"
"5865","做个与世无争的垃圾废青","844","官方鬼畜最为致命[doge]","2"
"5866","3Alice3","844","官方鬼畜最为致命[doge]","2"
"5867","留守微博","844","官方鬼畜最为致命[doge]","2"
"5868","青春散场不诉离殇的天使","844","打扰了，告辞","0"
"5869","陶晚安","844","打扰了，告辞","0"
"5870","YF不凡_","844","打扰了，告辞","0"
"5871","毛毛不是猫猫mmm","844","打扰了，告辞","0"
"5872","学长一米八","844","谢谢您但没必要[doge]","0"
"5873","在下第416号小橘子","844","谢谢您但没必要[doge]","0"
"5874","我只是个射手已","844","真的很心动，你们的淘宝店铺是啥？","2"
"5875","我也不造取啥名字啊","844","中国红考虑下","2"
"5876","FIVE碌WOODS","844","这手铐会不会分三六九等[允悲][允悲][允悲]，镶钻，玫瑰金，普通。","2"
"5877","喂幺幺灵么70909","844","这个得贴个膜啊","1"
"5878","山鬼__大雨时行","844","第一个让我想盘的东西[doge]","2"
"5879","心间喵儿","844","第一个让我想盘的东西[doge]","2"
"5880","heyax01","844","第一个让我想盘的东西[doge]","2"
"5881","费里德·药郎","844","第一个让我想盘的东西[doge]","2"
"5882","鲸鱼要在海里forever","844","第一个让我想盘的东西[doge]","2"
"5883","手脚冰凉怎么办","844","第一个让我想盘的东西[doge]","2"
"5884","我勒个去去去去撒花","844","第一个让我想盘的东西[doge]","2"
"5885","来我这里找点甜","844","第一个让我想盘的东西[doge]","2"
"5886","Phenixx1-","844","第一个让我想盘的东西[doge]","2"
"5887","-烦-y","844","第一个让我想盘的东西[doge]","2"
"5888","娇仙","844","第一个让我想盘的东西[doge]","2"
"5889","柯智王","844","第一个让我想盘的东西[doge]","2"
"5890","合格的积极废人","844","高端，大次，上档气","2"
"5891","合格的积极废人","844","高端，大次，上档气","2"
"5892","我勒个去去去去撒花","844","高端，大次，上档气","2"
"5893","巧思扭扭豆","844","高端，大次，上档气","2"
"5894","你阿蕉","844","高端，大次，上档气","2"
"5895","少年呀Leader","844","高端，大次，上档气","2"
"5896","桃苏禾-","844","高端，大次，上档气","2"
"5897","今天也不不不想起床","844","高端，大次，上档气","2"
"5898","花狸噻","844","高端，大次，上档气","2"
"5899","伤心回忆寄存馆","844","高端，大次，上档气","2"
"5900","想要变成满天星丷","844","高端，大次，上档气","2"
"5901","Humbleboi","844","高端，大次，上档气","2"
"5902","吕不同被人用了","844","都快过年了，转发就抽一个送咯……","2"
"5903","望的足迹","844","这是土豪金","2"
"5904","豌豆乃君","844","真好看","2"
"5905","棉花_mianhuahua","844","真好看","2"
"5906","野鶴Gs","844","真好看","2"
"5907","豌豆乃君","844","真好看","2"
"5908","QYQYQYQYQYQYQYQYQYQY","844","真好看","2"
"5909","黄瓜小店破产啦","844","真好看","2"
"5910","喵街后巷_喵","844","真好看","2"
"5911","卫俊约逸","844","哈哈哈哈哈哈哈哈","2"
"5912","晓雾结庐","844","有没有高亮黑呀！[笑cry][作揖]","2"
"5913","一只特立独行的Unicorn","844","盘他！！","2"
"5914","拉布拉多866","844","把旧的留下，用我的不锈钢盆换个","2"
"5915","脑葫芦","844","把旧的留下，用我的不锈钢盆换个","2"
"5916","顾将军什么时候来娶我","844","把旧的留下，用我的不锈钢盆换个","2"
"5917","三玖不是三玖","844","把旧的留下，用我的不锈钢盆换个","2"
